Rank,Name,Developer,Category,Size,Star Rating,Reviews,Downloads,Rated for
38,Last Online Tracker Whatsapp,uğur can doğan,Parenting,10 MB,3.5,476,10K+,3+
39,Little Stories: Bedtime Books,Diveo Media - Story Books for Kids,Parenting,104 MB,4.1,4T,1M+,3+
40,Garbh Sanskar: KRISHNA COMING,Synergy Ventures,Parenting,17 MB,4.6,862,100K+,3+
41,Latest Baby Names,First Impression Apps,Parenting,10 MB,3.8,28,10K+,3+
42,Parentune Plus,"Parentune - Parenting, Child care Growth Tracker",Parenting,24 MB,4.5,67,10K+,3+
43,Dream Child Parenting,Dream Child Parenting Institute,Parenting,25 MB,4.7,202,10K+,3+
44,Adult Block - The Ultimate Porn Blocker,Mvsweb LLP,Parenting,7.2 MB,3.1,8T,1M+,3+
45,XnX:Sexy Massage Videos Pack,NAomi,Parenting,8.0 MB,,,5K+,18+
46,Pregnancy Tracker & Baby App,What to Expect,Parenting,24 MB,4.7,91T,5M+,3+
47,Toys Videos Funny Shows,DT2020,Parenting,7.6 MB,4.2,3T,1M+,3+
48,Heena Health,Heena Health - Pregnancy Tips,Parenting,10 MB,3.8,1T,100K+,3+
49,W-Family-Tracker,Puttikaa,Parenting,10.0 MB,4.5,2T,100K+,3+
50,Pregnancy Tracker Pro-pregnancy test,Lihuayi,Parenting,32 MB,3.5,572,100K+,3+
51,Microsoft Family Safety,Microsoft Corporation,Parenting,20 MB,4.0,7T,1M+,3+
52,Learn Music & Songs Xylophone,Sunny Kid Games,Parenting,57 MB,4.5,648,100K+,3+
53,Bedtime Stories by KidzJungle,MTEK,Parenting,74 MB,,,5K+,3+
54,Kids 360 – parental control & screen time limiter,Kids360,Parenting,11 MB,3.2,2T,500K+,3+
55,Momspresso: Motherhood Parenting MyMoney Baby,Momspresso,Parenting,22 MB,4.6,7T,100K+,3+
56,Magic Board - Doodle & Color,Orange Studios Games,Parenting,18 MB,4.2,4T,1M+,3+
57,Funny Toys Diana vs Roma Shows,Funny Star,Parenting,12 MB,4.8,55,10K+,3+
58,Track Family GPS Location - Spotline,Agroapps Dev,Parenting,89 MB,4.1,17T,1M+,3+
59,Whats Tracker: Profile View,V Unit Developers,Parenting,8.4 MB,2.6,1T,500K+,3+
60,BabyCam - Baby Monitor Camera,Arjona Software,Parenting,9.7 MB,4.5,18T,1M+,3+
61,Waspon : Online tracker & Last seen,Flick Video Movie Maker,Parenting,3.0 MB,3.0,193,50K+,3+
62,Bedtime Stories for Kids Sleep,Stas Apps,Parenting,109 MB,4.4,1T,100K+,3+
63,Mom or Dad Face App - Baby looks like dad or mom?,LinaSoft,Parenting,19 MB,3.6,2T,100K+,3+
64,Baby Food: Healthy Recipes,H.D.M.,Parenting,12 MB,4.3,38,10K+,3+
65,Arabic Names: Muslim baby name,Abify Apps,Parenting,4.2 MB,4.1,887,50K+,3+
66,"Baby tracker - feeding, sleep and diaper",Amila,Parenting,6.2 MB,4.8,84T,1M+,3+
67,Zoo For Preschool Kids 3-9,BalinsWeb,Parenting,7.5 MB,4.2,1T,1M+,3+
68,Islamic Names Dictionary,Cutepad Studio,Parenting,5.2 MB,4.3,413,100K+,3+
69,FamilyAlbum - Easy Photo & Video Sharing,"mixi, Inc.",Parenting,48 MB,4.6,1L,5M+,3+
70,MamyPoko,Unicharm India Private Limited,Parenting,20 MB,2.9,417,500K+,3+
71,Alli 360,Kids360,Parenting,12 MB,1.5,1T,100K+,3+
72,Plastic Surgery Doctor Games,Taprix,Parenting,29 MB,3.3,530,100K+,12+
73,Pregnancy Tracker Week by Week,Wachanga,Parenting,32 MB,4.2,1L,1M+,3+
74,Pregnancy Day by Day,HokkabazSoft,Parenting,27 MB,4.6,3T,500K+,3+
75,"Family360 - Family Locator, GPS Tracker for Safety",Family360,Parenting,9.7 MB,4.3,1T,500K+,3+
76,"Growth Chart, Development Milestones & Vaccination",Growth Book,Parenting,14 MB,4.7,2T,100K+,3+
77,Kids Videos and Songs,"Kids Channel - Kids Rhymes, Nursery Videos & Songs",Parenting,12 MB,4.0,1T,500K+,3+
78,Kids Mode - Parental Control & Child lock,Innoxapps,Parenting,6.0 MB,3.6,646,100K+,3+
79,Baal Namavali,Rushabh Software Solution,Parenting,3.1 MB,3.7,381,100K+,3+
80,Parental Online Status Monitor - Last Seen Report,KONGRI LIMITED,Parenting,16 MB,4.2,2T,50K+,3+
81,"Indian Pregnancy Advice, Baby Care, Parenting Tips","Parentune - Parenting, Child care Growth Tracker",Parenting,14 MB,4.5,4T,1M+,12+
82,Parental Control - Screen Time & Location Tracker,Parental Control App by Screen Time Labs,Parenting,9.8 MB,3.4,50T,1M+,3+
83,Pregnancy app : weekly expectations,King Square Apps,Parenting,64 MB,3.9,131,50K+,3+
84,Parenting Guru - let's nurture values in kids,Team Majestic,Parenting,32 MB,4.5,98,10K+,3+
85,BabySleep: Whitenoise lullaby,Urbandroid (Petr Nálevka),Parenting,4.4 MB,4.3,70T,1M+,3+
86,My Baby Unicorn - Magical Unicorn Pet Care Games,Beansprites LLC,Parenting,49 MB,4.3,1T,1M+,3+
87,Loco Craft: 3 Creative Maps,A MINICRAFT GRAND CRAFTING,Parenting,44 MB,4.3,2T,1M+,12+
88,Baby + | Your Baby Tracker,Philips Digital UK Limited,Parenting,83 MB,4.7,52T,1M+,3+
89,AllTracker Family – Parental control,ragimov.software,Parenting,10 MB,3.9,568,50K+,3+
90,HaHa-Kids~Children’s Books，Bedtime Story，video,"Fuxi(Hong Kong)Trading Co., Limited",Parenting,14 MB,,,1K+,3+
91,DreamChild - Garbh Sanskar,Anantam Life Science,Parenting,18 MB,4.4,874,100K+,3+
92,Unicorn Pet Dentist Teeth Game,Creative Bee,Parenting,49 MB,2.9,165,100K+,7+
93,"GLOW. Baby Tracker & Feeding, Diaper, Sleep Log",Glow Inc,Parenting,28 MB,4.5,12T,500K+,3+
94,Baby Food Chart,Definicija hrane,Parenting,46 MB,3.6,322,100K+,3+
95,बाळांची नावे  Baby Name,TUSHAR SHELAR,Parenting,6.2 MB,3.9,7,5K+,3+
96,Funny Dolls Toys House Videos,Funny Star,Parenting,11 MB,,,1K+,3+
97,Baby Language,Enbyin,Parenting,19 MB,3.6,1T,100K+,3+
98,Baby Rattle - Giggles & Lullaby Sounds for infants,Bebi Family: preschool learning games for kids,Parenting,47 MB,4.6,282,50K+,3+
99,Eden Baby - Boy or Girl?,DTCreation,Parenting,11 MB,5.0,32,10K+,12+
100,Speech Blubs: Language Therapy,Blub Blub Inc.,Parenting,96 MB,3.6,4T,1M+,3+
101,Safe Surfer: Block Porn & Apps,Safe Surfer Ltd,Parenting,53 MB,3.9,3T,500K+,3+
102,KinderPass: Baby Development,KinderPass- Child Health & Development,Parenting,26 MB,4.3,701,50K+,3+
103,Gujarati Baby Names,AppzOK,Parenting,3.1 MB,4.0,43,50K+,3+
104,Astro Name - Indian Hindu Baby Name Suggestion App,VIVID Apps,Parenting,4.6 MB,4.2,207,50K+,3+
105,Parental Control & Kids GPS: Kaspersky SafeKids,Kaspersky Lab Switzerland,Parenting,74 MB,3.7,38T,1M+,3+
106,Future Baby Face - Baby Maker,Snow Peak Apps,Parenting,36 MB,,,10K+,3+
107,Baby Names | শিশুদের সুন্দর নাম,Bangla Apps Dev.,Parenting,9.7 MB,3.8,13,5K+,3+
108,Breastfeeding Tracker,Wachanga,Parenting,18 MB,4.4,78T,1M+,3+
109,GLOW. Pregnancy & Baby Tracker + Baby Registry App,Glow Inc,Parenting,44 MB,4.6,25T,1M+,12+
110,Pure Web - Porn Blocker & Website Blocker,Mvsweb LLP,Parenting,4.6 MB,2.9,6T,100K+,3+
111,Namly - Baby Names - Baby Girl and Baby Boy Names,Gilliy,Parenting,4.4 MB,4.8,142,10K+,3+
112,Tamil Baby Names & Meanings,AppzOK,Parenting,3.1 MB,3.5,29,50K+,3+
113,WALogs - Children last seen online,whatsfamily,Parenting,6.2 MB,4.0,461,10K+,3+
114,Sound for kids. Baby touch sound. Laugh & cry,Mama papa,Parenting,60 MB,3.8,712,100K+,3+
115,Baby Name Finder,Quickapps,Parenting,3.5 MB,4.3,16,10K+,3+
116,Parental Control & Kids Screen Time App - Plano,PLANO PTE LTD,Parenting,33 MB,3.3,2T,500K+,3+
117,Baby Sleep Sounds,Dream_Studio,Parenting,10 MB,4.4,17T,1M+,3+
118,Solid Starts: Introducing Real Food to Babies,Solid Starts,Parenting,13 MB,4.7,385,100K+,3+
119,Telugu Baby Names and Meanings,AppzOK,Parenting,5.1 MB,3.8,68,50K+,3+
120,Hindu Baby Boy Names - 100000+ Hindu Boy Names,Smartobile Solutions,Parenting,4.8 MB,2.7,78,50K+,3+
121,MMGuardian Parental Control,MMGuardian.com,Parenting,8.6 MB,4.2,23T,1M+,3+
122,MomJunction - Your Pregnancy Guide,MOMJUNCTION,Parenting,6.7 MB,4.1,133,50K+,12+
123,Whats Tracker: My Profile View,QA Developers,Parenting,8.2 MB,2.7,52,1K+,3+
124,My Pregnancy - Pregnancy Tracker App 🤰,Neiman,Parenting,8.2 MB,4.7,30T,1M+,3+
125,New Dad App Dadditude,Dadditude,Parenting,10 MB,4.4,77,5K+,3+
126,Baby Rattle Toy,Apps by Forbis,Parenting,6.5 MB,3.5,91,50K+,3+
127,280days: Pregnancy Diary,amane factory inc.,Parenting,29 MB,4.3,38T,1M+,3+
128,"Pregnancy calculator, symptoms, signs, calendar",Krishnu labs,Parenting,5.8 MB,4.2,147,10K+,3+
129,SpeakEasy: Home Speech Therapy,SpeakEasy Community,Parenting,18 MB,2.9,229,50K+,3+
130,Baby Announcement,Birth Announcement,Parenting,19 MB,1.5,49,10K+,3+
131,Movy - Safe Videos and Cartoons,Matlub Inc.,Parenting,8.7 MB,4.0,364,100K+,3+
132,Baby Meal Tracker - Baby Weaning & Nutrients Guide,Self Mentor,Parenting,14 MB,3.9,103,10K+,3+
133,Meaning Names - Latest Baby Boy & Girl Names,Meaning Names,Parenting,7.3 MB,,,1K+,3+
134,Contraction Timer & Counter 9m,Neiman,Parenting,6.8 MB,4.8,40T,1M+,3+
135,Baby Name Together,Linkinet,Parenting,23 MB,2.8,3T,500K+,3+
136,PiggyRide - Online Live Classes App,PiggyRide,Parenting,28 MB,3.9,124,10K+,3+
137,Qustodio Parental Control App & Family Locator,Qustodio LLC,Parenting,20 MB,4.0,8T,1M+,3+
138,Baby Maker: Baby Generator App,Kiran Devi,Parenting,10 MB,2.9,1T,100K+,3+
139,Cute Baby Phone Toy Fun,Sweet Maker Shop,Parenting,26 MB,3.9,148,100K+,3+
140,Miko 3 Parent,Emotix,Parenting,26 MB,5.0,135,10K+,3+
141,"Baby phone - animals, numbers, colors & music",Mama papa,Parenting,49 MB,3.4,802,100K+,3+
142,Kids task timer - visual timer for kids,DIG IT PTE. LTD.,Parenting,5.1 MB,4.3,147,10K+,3+
143,I'm Pregnant - Pregnancy Week By Week,BabyJoyApp,Parenting,28 MB,4.4,38T,1M+,3+
144,Wedding Invitation Save-the-Date Ideas Guide,Parenting Pets Care Tips,Parenting,3.9 MB,1.9,36,10K+,3+
145,How to Talk With Your Baby,Grow Together,Parenting,3.3 MB,,,10K+,3+
146,Tamil Baby Names,Rajarajan Kumanan,Parenting,4.1 MB,,,1K+,3+
147,Pregnancy Weeks Calculator by Facemama,Isis Producciones y Cía. Ltda.,Parenting,9.1 MB,3.8,2T,1M+,3+
148,Baby: Doll Toys Videos,Ketua Perjadi,Parenting,14 MB,,,1K+,3+
149,Baby Names Combinator,jhp1986,Parenting,6.0 MB,2.2,179,100K+,3+
150,Bedtime Stories and Fairy Tales for Kids - HeyKids,Vveee Media,Parenting,6.9 MB,,,1M+,3+
151,design of children's shoe sandals,RatnaAPK,Parenting,3.8 MB,,,5K+,3+
152,Kannada Baby Names And Meanings,AppzOK,Parenting,3.4 MB,3.8,25,10K+,3+
153,Malayalam Baby Names And Meanings 6000+,AppzOK,Parenting,3.1 MB,4.2,14,10K+,3+
154,Bengali Baby Names & Meanings 6000+,AppzOK,Parenting,3.1 MB,3.7,46,10K+,3+
155,S'moresUp - Smart Chores App,"Rotation 5, LLC",Parenting,32 MB,4.9,767,100K+,3+
156,Good Milk Good Baby,IT SDU TRANG,Parenting,5.2 MB,3.4,12,5K+,3+
157,Stree Pregnancy Chat,Stree - Pregnancy chat,Parenting,16 MB,4.6,307,10K+,12+
158,BabySparks - Development Activities and Milestones,BabySparks,Parenting,105 MB,3.9,11T,1M+,3+
159,Mom Dad Love Wallpaper,Android App Dream Studio,Parenting,15 MB,3.8,61,10K+,3+
160,Womaniya - Pregnancy App in Hindi - Made in India,Womaniya: Indian Pregnancy App,Parenting,20 MB,3.9,2T,100K+,12+
161,Baby Daybook - Baby Tracker,Baltapis,Parenting,21 MB,4.6,49T,1M+,3+
162,GeoLocator — Family Tracker,GeoLoc,Parenting,22 MB,4.1,11T,500K+,12+
163,"Huckleberry: Baby & Child Tracker, Sleep Experts",Huckleberry Labs,Parenting,24 MB,4.6,11T,500K+,3+
164,ChatterBaby,UCLA Health,Parenting,11 MB,3.7,619,100K+,3+
165,Unicorn Care Babysitter Games,Hello-Game,Parenting,30 MB,4.2,202,100K+,3+
166,Pregnancy Tracker Week by Week,sudhir,Parenting,12 MB,,,1K+,3+
167,Baby Tracker - Breast Feeding,Easy Health,Parenting,9.1 MB,4.6,3T,100K+,3+
168,Muslim / Islamic Baby Names and Meanings,Creative Apps Team,Parenting,2.5 MB,4.3,103,50K+,3+
169,Lullaby for Babies,Dream_Studio,Parenting,57 MB,4.7,18T,1M+,3+
170,Pregnancy Guide App,EllStudiosApp,Parenting,7.0 MB,3.8,485,100K+,3+
171,Kids Dashboard (Parental Control Kids Mode App),Tabnova,Parenting,19 MB,4.9,513,10K+,3+
172,BabyTime (Tracking & Analysis),Simfler,Parenting,16 MB,4.9,23T,1M+,3+
173,Nuttri - Baby Food: Guide to starting solids,🍓 MultiMension Inc.,Parenting,20 MB,4.0,751,100K+,3+
174,"WAAH - Baby Monitor, Baby Translator",Deeply Inc.,Parenting,33 MB,3.5,127,50K+,3+
175,Pregnancy Baby & Baby Kick,gelato_cooper,Parenting,11 MB,3.7,388,100K+,3+
176,Cooking Toys Collection Videos,Mbas Omah,Parenting,14 MB,4.0,523,500K+,12+
177,girls sandals designs,RatnaAPK,Parenting,3.6 MB,5.0,15,10K+,3+
178,CryAnalyzer,FirstAscent,Parenting,5.4 MB,2.7,416,100K+,3+
179,Babba - Baby Cry Translator,Deeply Inc.,Parenting,88 MB,2.8,362,100K+,3+
180,Baby Names. 6000+,Hodoz,Parenting,6.1 MB,,,10K+,3+
181,Sebamed Baby Tracker,PT. Eltean Luhurkencana,Parenting,7.6 MB,,,1K+,3+
182,Get Pregnant Faster,othmane andoapp,Parenting,1.9 MB,,,10K+,3+
183,Baby Generator - A Baby Maker App,Tripti,Parenting,8.9 MB,3.7,321,10K+,3+
184,Yumi Baby Food Recipes (Daily Update),Infokuu,Parenting,4.0 MB,1.7,37,10K+,3+
185,Needly SOS safety Security app,Abhinav IT Solutions Pvt Ltd,Parenting,10 MB,4.7,15,500+,3+
186,BLW Meals,BLW SOCIAL,Parenting,4.8 MB,,,10K+,3+
187,Puzzle Play: Building Blocks,wonderkind GmbH,Parenting,27 MB,,,10K+,3+
188,MomDiary: Week by week Pregnancy Tracker,Hightech Solution,Parenting,10 MB,4.5,1T,100K+,3+
189,Kids Mode,bLAB,Parenting,4.8 MB,3.4,205,100K+,3+
190,Monster Maker,Sunny Kid Games,Parenting,16 MB,4.2,1T,500K+,3+
191,"ABC, Numbers, Words, Animals, Toys Tracing",GameFall,Parenting,39 MB,3.8,910,50K+,3+
192,Baby Distractor: Finger Paint,Jalapeño Mobile Apps,Parenting,2.5 MB,3.9,2T,1M+,3+
193,Sikh Baby Names,Creative Apps Team,Parenting,2.3 MB,3.8,33,10K+,3+
194,ESET Parental Control,ESET,Parenting,9.4 MB,3.6,23T,500K+,3+
195,Pregnancy Calculator and Calendar,Smiko,Parenting,12 MB,4.3,7T,1M+,3+
196,Pregnancy Guru – Majestic Garbh Sanskar,Team Majestic,Parenting,38 MB,4.3,229,10K+,3+
197,Parent app - Kid Security,Kid security LLP,Parenting,22 MB,4.3,16T,1M+,3+
198,Your Baby Month By Month,devalip,Parenting,5.4 MB,,,10K+,3+
199,Family GPS tracker KidsControl,KidControl Dev.,Parenting,11 MB,3.9,15T,1M+,3+
200,Totto Parents App,Totto Learning,Parenting,19 MB,4.9,31,1K+,3+
201,Porn Site Blocker & Web Filter - WebBlockerApp,Medialogix Studio,Parenting,6.4 MB,3.2,27,5K+,3+
202,Pregnancy tracker - Momly,"Pregnancy apps contraction timer, due date tracker",Parenting,25 MB,4.4,34T,1M+,3+
203,Unicorn Pregnant Mother Games,Doll Surprise Games For Kids,Parenting,42 MB,,,10K+,3+
204,Kids police - designed for parents,Kids police,Parenting,35 MB,4.4,3T,1M+,3+
205,theAsianparent: Pregnancy+Baby,theAsianparent - largest pregnancy & parenting app,Parenting,16 MB,4.6,2L,5M+,12+
206,Parental Control Kroha,Parental Control Kroha,Parenting,9.5 MB,4.0,17T,1M+,3+
207,Baby Laughing Remix,Entertainers,Parenting,4.6 MB,4.5,2T,500K+,16+
208,Saheli App for Pregnant Women,Mydia100,Parenting,37 MB,4.2,1T,100K+,3+
209,Pregnancy Tracker Week By Week,Pregnancy App countdown baby tracker by BabyInside,Parenting,42 MB,4.4,20T,500K+,3+
210,Birth Announcement,Birth Announcement,Parenting,51 MB,2.9,58,10K+,3+
211,Housie King : Tambola Game : Bingo Family Game,BRN Infosolutions Ltd.,Parenting,38 MB,3.6,14,1K+,3+
212,"Pregnancy tracker week by week, countdown",Evaevacorp,Parenting,9.9 MB,5.0,1T,50K+,3+
213,White Noise Baby Sleep: Lullin,Std Lullin:Design & Develop For NewBorn to Elder,Parenting,38 MB,4.7,10T,100K+,3+
214,Kids Song - Best Offline Nursery Rhymes 2021,Nursery Ryhmes Baby & Kids Videos,Parenting,87 MB,4.9,73,10K+,3+
215,Pregnancy Calendar,Vladimir Fedrushkov,Parenting,9.4 MB,4.4,26T,1M+,3+
216,Leeloo AAC - Autism Speech App for Nonverbal Kids,Dream Oriented Ltd.,Parenting,12 MB,4.6,463,50K+,3+
217,Healthy Pregnancy: Doctor Nutrition and Diet Plan,King Square Apps,Parenting,41 MB,,,5K+,3+
218,"Pregnancy, Baby Care, Diet & Yoga Tips for Women",Baby Indian- Health Tips By Dr.Chandra Lakshmi,Parenting,9.5 MB,4.3,274,50K+,12+
219,Origami for kids: easy paper schemes,Womanoka,Parenting,8.5 MB,4.4,1T,100K+,3+
220,Parent Hub by PlayShifu,PlayShifu,Parenting,107 MB,,,1K+,3+
221,Marathi Baby Names 7500+,AppzOK,Parenting,3.5 MB,3.3,18,10K+,3+
222,"Child Reward - chores, rewards and statistics",Bartosz Smyk,Parenting,18 MB,4.5,392,50K+,3+
223,BabySitter Locator,Digital Cairo Software,Parenting,2.5 MB,,,1K+,3+
224,Pregnancy care week by week,Game Band,Parenting,61 MB,,,5K+,3+
225,PregVeda - My Pregnancy Guide,Prachet Lifetech Pvt. Ltd.,Parenting,35 MB,4.9,23,500+,3+
226,"Baby Tracker - Newborn Feeding, Sleep, Diaper",HokkabazSoft,Parenting,24 MB,4.5,527,100K+,3+
227,"Baby Tracker - Feed, Nappy Log",NIGHP SOFTWARE,Parenting,24 MB,4.5,30T,1M+,3+
228,Feed Baby - Baby Tracker,Penguin Apps,Parenting,16 MB,4.6,84T,1M+,3+
229,Baby Name,Aizeta,Parenting,4.2 MB,2.6,630,100K+,3+
230,"Tinybeans Family Album, Baby Milestones & Journal",Tinybeans,Parenting,31 MB,4.1,4T,500K+,3+
231,100+ Creative origami design,HRN Studios,Parenting,5.0 MB,4.6,269,100K+,3+
232,Offline Nursery Rhymes (Kids Song),Arvira Dev,Parenting,83 MB,4.8,316,10K+,3+
233,Kuzhandhai Nalam Tamil / குழந்தைகள் நலம் (Offline),Thiru Apps,Parenting,2.6 MB,3.4,19,10K+,3+
234,Help for Baby Conjunctivitis & Pinkeye in Children,Kaveri Tyagi,Parenting,4.0 MB,4.7,63,10K+,3+
235,White Noise for Baby,Michał Šrajer,Parenting,8.1 MB,4.8,4T,100K+,3+
236,Sky Kite Rising,IK Productions,Parenting,28 MB,,,1K+,3+
237,Parental Control : Screen Time & Location Tracker,Bit Guardian GmbH,Parenting,11 MB,4.7,2T,100K+,3+
238,Latest Baby Names,UTDevelopers,Parenting,3.5 MB,3.6,59,10K+,3+
239,Preglife - Pregnancy & Baby,Preglife,Parenting,104 MB,4.5,26T,1M+,3+
240,My baby Drum,DOKDOAPPS,Parenting,5.8 MB,3.8,4T,1M+,3+
241,Animals Sounds For Kids (Animated),BalinsWeb,Parenting,22 MB,4.0,895,1M+,3+
242,Baby Feeding Tracker - Newborn Feeding and Care,Rsky,Parenting,5.7 MB,4.7,384,50K+,3+
243,Relaxing hair dryer (sound effect),SummerMadness,Parenting,4.3 MB,3.4,119,10K+,3+
244,"Hindu Baby Names - Meaning, Numerology",codedip,Parenting,1.9 MB,4.0,32,10K+,3+
245,Christian Baby Name Collection,NewJ Apps,Parenting,3.9 MB,4.2,105,50K+,3+
246,Toddler Lock Timer - For Kids under 6,BC Optima Technologies,Parenting,4.5 MB,3.8,743,100K+,3+
247,Argus Parent,EuroSchool,Parenting,34 MB,3.9,222,10K+,3+
248,Kids Launcher - Parental Control and Kids Mode,Javi Pacheco,Parenting,11 MB,3.8,1T,100K+,3+
249,Mother & Baby Care,ALAA Apps,Parenting,14 MB,4.2,49,10K+,3+
250,"Baby Feed Timer, Breastfeeding tracker app",Fehners Software Ltd.,Parenting,5.9 MB,4.4,1T,50K+,3+
251,Çocuk Şarkı & Piyano - Bateri,AveH,Parenting,9.1 MB,,,10K+,3+
252,Kid Screen on Lock Phone – Parental Control App,Best Voice Translater free apps,Parenting,22 MB,2.4,682,100K+,3+
253,Story Jungle: Bedtime Stories,3dPiX Studio,Parenting,25 MB,4.9,59,1K+,3+
254,Care4Cute Pregnancy Tracker & Baby Care,Amit Kulhari,Parenting,19 MB,4.2,173,5K+,12+
255,Babysits - Find Babysitters,Babysits,Parenting,22 MB,,,100K+,3+
256,"Breastfeeding Newborn tracker, pump and baby diary",Whisper Arts,Parenting,11 MB,4.3,10T,1M+,3+
257,Zoemob Family Locator,ZoeMob,Parenting,12 MB,4.0,85T,5M+,3+
258,Baby Names with Meanings,agurchand,Parenting,14 MB,,,1K+,3+
259,Baby Massage Techniques Guide,Grow Together,Parenting,3.8 MB,,,5K+,3+
260,Spoint - Family App For Safety (Location Tracker),Spoint,Parenting,25 MB,4.3,721,100K+,12+
261,Pregnancy Care Tips in Telugu,Axe Apps Telugu,Parenting,18 MB,,,100+,3+
262,Trendy Baby Names,Bavn Softs,Parenting,9.4 MB,5.0,5,500+,3+
263,Baby Growth Calculator,Trusted Assets,Parenting,6.1 MB,3.8,73,10K+,3+
264,Family locator / GPS location - Locator 24,Mobile Software House,Parenting,15 MB,4.4,15T,500K+,3+
265,Songs For Kids (No Internet),KBLab,Parenting,25 MB,4.1,64,10K+,3+
266,My CampusLIVE,Stellar Data Solutions Pvt Ltd,Parenting,13 MB,3.3,376,10K+,3+
267,Cooking Toys Doll Best Episode,Mbas Omah,Parenting,14 MB,,,1K+,3+
268,Night light,DeviMob,Parenting,9.3 MB,4.3,2T,500K+,3+
269,TrigByte School App,Saubhagya Chaudhary,Parenting,3.8 MB,3.9,14,1K+,3+
