Rank,Name,Developer,Category,Size,Star Rating,Reviews,Downloads,Rated for
60,DrPetsApp - Consult Veterinary Doctor Online 24x7,DRPETSAPP TECHNOLOGIES PRIVATE LIMITED,Medical,6.1 MB,4.6,2T,100K+,3+
61,AIIMS Gorakhpur e-Aarogya,CDAC Noida,Medical,16 MB,3.5,282,10K+,3+
62,MediSage,MediSage,Medical,11 MB,4.0,150,50K+,3+
63,ECHS Beneficiaries App,SourceDOTcom Pvt Ltd,Medical,5.3 MB,3.5,3T,500K+,3+
64,Apollo Diagnostics – Blood Test & Health Checkup,Apollo Diagnostics,Medical,10 MB,2.4,1T,100K+,3+
65,Railways HMIS,RailTel Corporation of India Ltd,Medical,12 MB,4.3,1T,50K+,3+
66,"Aayu: Quick medicine home delivery, online doctors",MedCords,Medical,16 MB,4.4,4T,1M+,3+
67,CNH Care: Corporate Healthcare,Connect and Heal Global Pvt Ltd,Medical,59 MB,3.2,1T,100K+,3+
68,Jan Aushadhi Sugam (BPPI),Bureau of Pharma PSUs of India (BPPI),Medical,13 MB,3.8,4T,500K+,3+
69,Vidal Health,Vidal Healthcare Services Pvt Ltd.,Medical,66 MB,1.6,2T,100K+,3+
70,DocsApp - Consult Doctor Online 24x7 on Chat/Call,DocsApp - Telemedicine App to talk to docs online,Medical,25 MB,4.0,96T,5M+,3+
71,Healthmug - Healthcare App,Healthmug,Medical,16 MB,4.3,9T,100K+,3+
72,Anatomy Learning - 3D Anatomy Atlas,Rodrigo Blanco Salado,Medical,117 MB,4.3,98T,5M+,3+
73,Fhpl Sparrow,Family Health Plan Insurance TPA Limited,Medical,16 MB,2.0,3T,500K+,3+
74,Visit- Chat with a Doctor,Visit Health Private Limited,Medical,23 MB,4.6,13T,100K+,3+
75,Thermometer For Fever Diary,Events Zone inc.,Medical,4.0 MB,2.6,1T,100K+,3+
76,Tarassud +,Ministry of Health Apps,Medical,3.3 MB,3.6,9T,1M+,3+
77,COVID19 - DXB Smart App,Dubai Health Authority - DHA,Medical,34 MB,2.1,7T,1M+,3+
78,Medbuzz - Online Generic Medicines App,MEDBUZZ ONLINE,Medical,11 MB,4.4,1T,100K+,3+
79,Retailio Retailer B2B Platform,Ayro Retail Solutions Pvt Ltd,Medical,29 MB,4.3,2T,100K+,3+
80,Thermometer Body Temperature,Morsol Technology,Medical,3.5 MB,3.0,1T,100K+,3+
81,RATI Rapid Antibody Test of India,National Informatics Centre.,Medical,20 MB,2.5,222,100K+,3+
82,Pulse Oximeter Tracker,Innovation Mobile Apps,Medical,13 MB,2.9,6T,500K+,3+
83,TB Aarogya Sathi,National TB Elimination Program (NTEP),Medical,7.5 MB,4.0,303,100K+,3+
84,"Pregnancy Due Date Calculator, Calendar & Tracker",AMICOOLSOFT,Medical,5.4 MB,4.5,12T,1M+,3+
85,KP: Online Healthcare App,KRISHMA EXPORTS (INDIA) LTD,Medical,29 MB,4.8,166,10K+,3+
86,Lybrate: Consult Doctor Online,Lybrate,Medical,15 MB,4.2,66T,5M+,3+
87,sex health tips - सेक्स टिप्स (Only 18+),GreenTechMobile,Medical,3.1 MB,3.7,2T,100K+,3+
88,It's Our Baby (A Cloudnine Exp. & Video Consult),Cloudnine Care,Medical,16 MB,3.1,1T,100K+,3+
89,CMC Patient Portal,CHIPS-CMC,Medical,17 MB,3.9,2T,100K+,3+
90,"Ask Apollo — Consult Doctors, Order Medicines",Apollo Hospitals Enterprise Limited,Medical,23 MB,3.6,5T,500K+,3+
91,Medflix,Plexus Professionals Network Private Limited,Medical,26 MB,4.2,261,10K+,12+
92,e-Anatomy,IMAIOS SAS,Medical,93 MB,4.3,2T,500K+,18+
93,Pharmarack-Retailer,Pharmarack Technologies Pvt Ltd,Medical,18 MB,4.6,6T,100K+,3+
94,KR4ALL - Discover Healthcare services near you,ublood,Medical,28 MB,5.0,5,10K+,3+
95,TraceTogether,Government Technology Agency,Medical,15 MB,4.5,50T,1M+,3+
96,Online Medicine Ordering App - All In One App,Apps Tok,Medical,1.2 MB,4.0,123,10K+,3+
97,SSH IMS BHU - SIR SUNDERLAL HOSPITAL BHU,JSN INFOTECH,Medical,2.6 MB,3.8,373,100K+,12+
98,Oxygen Level Check - Lung Strength,New India Apps Ltd,Medical,9.0 MB,3.4,783,100K+,18+
99,MBBS Learning - BasidiaMED,Basidia Learning,Medical,6.8 MB,4.3,245,10K+,18+
100,Medscape,"WebMD, LLC",Medical,43 MB,4.4,61T,5M+,3+
101,toothsi: Teeth Aligners,toothsi,Medical,19 MB,4.1,653,10K+,3+
102,First Aid for StudentsTeachers,NDMA First Aid for Schools,Medical,11 MB,4.3,1T,100K+,3+
103,eGurukul - Learning App By DBMCI,Dr. Bhatia Medical Coaching Institute Pvt Ltd,Medical,17 MB,3.8,11T,100K+,3+
104,TN-PHR,"DPH&PM, Tamil Nadu",Medical,3.8 MB,4.5,38,10K+,3+
105,PH Screening,Pure Health,Medical,8.6 MB,3.8,607,500K+,3+
106,Twin,Twin Health,Medical,63 MB,4.3,904,10K+,3+
107,Nikshay,National TB Elimination Program (NTEP),Medical,11 MB,3.8,3T,100K+,3+
108,Diseases Dictionary & Treatments Offline,ufostudio,Medical,36 MB,4.5,47T,1M+,3+
109,Drugs.com Medication Guide,Drugs.com,Medical,16 MB,4.4,26T,1M+,3+
110,Care to Translate,Care to translate,Medical,12 MB,4.1,1T,100K+,3+
111,SSH BHU Guide,Mohit Dynamics,Medical,8.7 MB,3.8,594,50K+,3+
112,Medanta eCLINIC - Consult Medanta Doctors Online,Medanta,Medical,69 MB,4.1,1T,100K+,3+
113,EBio App,Bhagwat Patil,Medical,6.0 MB,4.3,823,50K+,3+
114,Apollo247 Doctor,Apollo Hospitals Enterprise Limited,Medical,20 MB,3.9,147,50K+,3+
115,India Drug Index (Offline Dictionary),Neuroglia Health,Medical,6.6 MB,4.3,3T,100K+,3+
116,Sminq - Doctor appointments,Sminq,Medical,5.8 MB,3.3,3T,100K+,3+
117,Anatomy 3D Atlas,Catfish Animation Studio,Medical,461 MB,3.8,12T,1M+,3+
118,Sterling Accuris Diagnostics- Pathology Lab @ Home,Sterling Accuris Wellness Pvt. Ltd.,Medical,7.6 MB,2.6,284,100K+,3+
119,DocOnline - Online Doctor Consultation App,DocOnline,Medical,26 MB,3.8,452,100K+,3+
120,TenTabs,TenTabs,Medical,29 MB,4.4,18,5K+,3+
121,Genericart Medicines,Autoqed,Medical,17 MB,4.8,1T,100K+,3+
122,KIMSHealth Patient App,Powered By : KIMSHEALTH,Medical,21 MB,3.3,81,10K+,3+
123,Wagr - Smart Petcare Platform,Wagr,Medical,18 MB,4.8,246,10K+,3+
124,A-Z Abdominal Ultrasound Guide,Na Malam Zangi Technologies,Medical,10 MB,3.3,154,100K+,3+
125,Blood pressure Tracker & Diary,Poot Apps,Medical,3.8 MB,3.5,2T,100K+,3+
126,DaktarZ –Consult Doctor Online & Medicare Services,"DaktarZ–Consult Doctor, Medicines & Book Ambulance",Medical,51 MB,4.9,112,5K+,3+
127,Nursing Exam,gktalk_imran,Medical,15 MB,4.4,2T,500K+,3+
128,AIIMS Kalyani Swasthya,CDAC Noida,Medical,40 MB,2.5,230,50K+,3+
129,NHS COVID-19,Department of Health and Social Care,Medical,8.5 MB,4.6,4.6,10M+,3+
130,"TABLT - Online Medicine, Healthcare Delivery App",INYT Technologies Pvt Ltd,Medical,816 kB,4.1,860,50K+,3+
131,Blood Sugar Tracker : Diabetes Test Glucose Log,Tools Medics Productivity Apps,Medical,4.8 MB,3.8,1T,100K+,3+
132,YSR AarogyaSri,YSR Health Care Trust,Medical,14 MB,4.4,27,5K+,3+
133,Drugs Dictionary Offline - Drug A-Z List,Smart Training,Medical,2.8 MB,4.2,1T,100K+,3+
134,Syntagi - Consult MY Doctor,Syntagi Healthcare Private Limited,Medical,29 MB,4.8,1T,50K+,3+
135,Blood Pressure Info,Blood sugar LT,Medical,4.5 MB,4.0,9T,500K+,3+
136,Retailio Salesman Partner,Ayro Retail Solutions Pvt Ltd,Medical,18 MB,4.3,247,10K+,3+
137,Color Blindness Test,DaDo,Medical,2.1 MB,3.9,1T,100K+,3+
138,Practo Pro - For Doctors,"Practo - Doctors, Consult Online, Order Medicines",Medical,25 MB,3.5,6T,100K+,3+
139,MyTherapy Pill Reminder,MyTherapy,Medical,26 MB,4.7,1L,5M+,3+
140,Sehat Sathi: Take your medical store online,MedCords,Medical,13 MB,4.8,1T,100K+,3+
141,Breast Anatomy,GeneralKnowledge,Medical,6.1 MB,,,10K+,18+
142,Dictionary Diseases&Disorders,24Hours,Medical,18 MB,4.4,13T,1M+,3+
143,Ultrasound and pregnancy app,Pentalon technologies,Medical,13 MB,3.4,257,100K+,3+
144,Cross Curofy,Curofy,Medical,12 MB,4.5,12T,500K+,12+
145,Prescription Maker,Digital Prescription Maker LLC,Medical,5.3 MB,4.0,212,50K+,3+
146,Eye exam,andrew.brusentsov,Medical,4.0 MB,4.0,9T,1M+,3+
147,NatureFit: Best Doctor Advices,Nature-Fit Healthtech Private Limited,Medical,34 MB,4.6,14,1K+,3+
148,Medlife Xpress is now Pharmeasy,Axelia Solutions Private Limited,Medical,12 MB,4.4,18T,500K+,3+
149,VKonnect Health,Whirlingwind Softwares LLP,Medical,58 MB,4.4,31,5K+,3+
150,CMCHISTN Beneficiary App,Remedinet,Medical,16 MB,3.7,112,50K+,3+
151,Tata 1mg For Doctors,Tata 1MG Healthcare Solutions Private Limited,Medical,27 MB,3.1,328,100K+,3+
152,Talk To Star,Star Health And Allied Insurance Company Limited,Medical,53 MB,3.9,344,50K+,3+
153,Body Temperature App For Fever,SkyTechZone,Medical,5.4 MB,3.9,109,5K+,3+
154,Internal Organs in 3D (Anatomy),Ing. Victor Michel Gonzalez Galvan,Medical,34 MB,4.1,41T,5M+,3+
155,Chandan 24x7,exprohelp technosoft Pvt Ltd.,Medical,14 MB,3.4,433,50K+,3+
156,"Q UP - ""Painless OPD Experience""",3409 Tech Ventures Pvt. Ltd.,Medical,61 MB,4.3,3T,100K+,3+
157,Fever Check Thermometer Diary,Micro Inc,Medical,4.9 MB,2.6,316,10K+,3+
158,AIIMS Bhopal Swasthya,"AIIMS, Bhopal",Medical,13 MB,4.5,15,1K+,3+
159,ICMR pesticide study,Jiyyo Innovations,Medical,9.6 MB,3.6,54,10K+,3+
160,Zeelab Pharmacy,Zeelab,Medical,5.6 MB,3.4,140,10K+,3+
161,UpToDate,Wolters Kluwer Health | UpToDate,Medical,7.4 MB,4.4,9T,1M+,3+
162,DocPulse Meet My Doctor (For Patients),DocPulse Team,Medical,24 MB,4.6,817,10K+,3+
163,Diseases dictionary in Hindi - बीमारीयाँ और इलाज,MR IT Solutions,Medical,15 MB,4.4,39,10K+,3+
164,Body Temperature Thermometer Check Values,Health Cool Sun Apps,Medical,8.4 MB,3.8,433,50K+,3+
165,Homeocare International- Homeopathy Treatment APP,Homeocare International,Medical,24 MB,3.5,256,50K+,3+
166,X-RAY WOW,RadTech Resource Group,Medical,8.7 MB,2.5,413,100K+,3+
167,eVitalRx : Pharmacy Software,Equality Healthcare Pvt. Ltd.,Medical,13 MB,4.7,148,10K+,3+
168,Max myHealth+: Online doctor video consultation,MYHEALTHCARE TECHNOLOGIES PRIVATE LIMITED,Medical,31 MB,3.5,810,100K+,3+
169,Ayush Care - Online store for Ayurvedic Products,Ayush Care,Medical,13 MB,4.2,325,50K+,3+
170,BestDoc Connect Patient App,BestDoc Technology Private Limited,Medical,16 MB,4.5,306,10K+,3+
171,AmbiPalm - Ambulance Booking | Blood Donor App,AmbiPalm Health Private Limited,Medical,13 MB,4.1,183,50K+,3+
172,Doctor 24x7 - Consult Doctors Online On Call/Video,Doctor 24x7 - Consult Doctors & Therapists Online,Medical,18 MB,4.5,3T,100K+,3+
173,Blood Pressure Color Analyze,Delta Finger Body Scan Fitness,Medical,8.0 MB,4.0,355,50K+,3+
174,"Zivov:Manage Diabetes, High BP",Zivov Technologies,Medical,30 MB,5.0,1T,1K+,3+
175,DDRC SRL Diagnostic Services,DDRC SRL,Medical,13 MB,2.4,140,50K+,3+
176,IQRAA Hospital,IQRAA International Hospital and Research Centre,Medical,17 MB,3.8,333,10K+,3+
177,Teach Me Anatomy,TeachMeSeries Ltd,Medical,105 MB,4.6,21T,1M+,3+
178,Rodilla App,Alberto Sanchez,Medical,61 MB,4.3,350,100K+,3+
179,KR4ALL Pharmacy - Create Online Medical Store,ublood,Medical,9.3 MB,,,1K+,3+
180,Drugs Dictionary Offline,Atomic Infoapps,Medical,3.2 MB,4.0,15T,1M+,3+
181,Oxford Medical Dictionary,MobiSystems,Medical,6.3 MB,3.9,9T,1M+,3+
182,GG Sex Life,Ggtude Ltd,Medical,17 MB,3.8,680,100K+,12+
183,Medicas: Online Doctor Consultations App,EGS Health,Medical,22 MB,4.8,44,5K+,3+
184,Pregnancy calculator,Androcalc,Medical,2.2 MB,4.6,1T,500K+,3+
185,Stetho : Your Health Manager,Hindustan Wellness Pvt. Ltd.,Medical,12 MB,4.6,6T,100K+,3+
186,Osseous System in 3D (Anatomy),Ing. Victor Michel Gonzalez Galvan,Medical,41 MB,3.9,20T,1M+,3+
187,Skeleton | 3D Anatomy,Catfish Animation Studio,Medical,163 MB,3.9,4T,1M+,3+
188,"Pregnancy calculator, duedate",Fitsha Apps,Medical,7.1 MB,4.5,1T,100K+,12+
189,Schwabe India - Homeopathy,Dr. Willmar Schwabe India Pvt. Ltd.,Medical,20 MB,3.7,2T,100K+,3+
190,"DrugRx (disease,diagnosis)",dr.bhadresh patel,Medical,49 MB,4.6,395,50K+,3+
191,Artemis PHR,Artemis Hospital,Medical,30 MB,3.9,428,100K+,3+
192,Finserv Health App for Doctors,"Bajaj Finserv Health: Consult Online, Aarogya Care",Medical,40 MB,4.2,1T,10K+,3+
193,OB Wheel: Pregnancy calculator,Quartertone,Medical,1.5 MB,4.5,2T,500K+,3+
194,Online appointment booking app : AIIMS,MobiAlgo,Medical,5.6 MB,4.1,351,50K+,3+
195,SiashMed - Order Medicines,Siashmed Lifecare Private Limited,Medical,28 MB,4.4,196,5K+,3+
196,DentalDost - Your oral wellness companion,Dental Dost,Medical,22 MB,4.7,32,1K+,3+
197,"Nursing Notes B.Sc, ANM, GNM | Nursing Handbook",Suren Tech Lab,Medical,7.3 MB,3.9,25,5K+,3+
198,Complete Anatomy 2022,"3D4Medical.com, LLC",Medical,2.1 GB,4.0,6T,500K+,3+
199,Pediatric Dose Calculator,Sara Darwish,Medical,3.6 MB,4.4,230,50K+,3+
200,"CIMS India - Drug Information, Disease, News",MIMS,Medical,10 MB,3.9,2T,100K+,3+
201,Surokkha,ICT DIVISION,Medical,8.1 MB,3.8,13T,1M+,3+
202,"PRS Hospital - Find doctors, book appointment",Datamate Infosolutions Pvt Ltd,Medical,17 MB,2.6,43,10K+,3+
203,HERITAGE HEALTH INSURANCE TPA,HERITAGE HEALTH,Medical,6.8 MB,1.9,112,10K+,3+
204,"DailyRounds - Cases, Drug Guide, ECG for Doctors",Neuroglia Health,Medical,6.1 MB,4.6,16T,100K+,18+
205,Materia Medica Lite,Manohar N V,Medical,21 MB,4.3,5T,100K+,3+
206,Signia App,Sivantos Pte. Ltd.,Medical,36 MB,3.1,5T,500K+,3+
207,FGH-Doctor Appointment Booking App,Laxman P,Medical,6.5 MB,5.0,43,1K+,3+
208,Pharma Medical Health Pharmacy,AppsCreators,Medical,8.4 MB,,,50K+,3+
209,Medkart Pharmacy – Online Generic Medicine App,Medkart Pharmacy Pvt Ltd,Medical,12 MB,3.3,286,50K+,12+
210,OxyCare - (Pulse Oximeter),Berry Medical,Medical,2.9 MB,2.3,1T,1M+,3+
211,AMBOSS Medical Knowledge Library & Clinic Resource,AMBOSS,Medical,14 MB,4.6,4T,100K+,3+
212,Human Anatomy,Visual 3D Science,Medical,100 MB,3.8,2T,500K+,3+
213,Medical Dictionary,appspouch,Medical,4.9 MB,3.9,1T,500K+,3+
214,One Aster–Your Healthcare Asst.,Aster DM  Healthcare,Medical,23 MB,2.8,142,10K+,3+
215,My Ovulation Calculator,Baskaran Arunasalam,Medical,14 MB,4.2,12T,1M+,3+
216,Instant Body Temperature,73 Medical Apps,Medical,15 MB,3.2,1T,100K+,3+
217,Prescription maker with drug database | STAT app,Milieu by Doctors,Medical,25 MB,4.3,199,10K+,3+
218,BioDigital Human - 3D Anatomy,BioDigital,Medical,25 MB,4.3,4T,100K+,3+
219,Body Temperature Fever : temperature body Records,Instudio.Inc,Medical,7.8 MB,3.8,391,50K+,3+
220,Gray's Anatomy - Anatomy Atlas,SEStudio,Medical,52 MB,4.6,18T,1M+,3+
221,WebCardio,Gadgeon Smart Systems,Medical,39 MB,4.4,71,10K+,3+
222,Ublood - Find blood donors,ublood,Medical,23 MB,3.8,121,10K+,3+
223,Online Medicine Ordering App,All In One Lite Apps,Medical,3.5 MB,3.3,116,50K+,3+
224,MyMountSinai,Mount Sinai Health System,Medical,23 MB,5.0,159,10K+,3+
225,ZennX Retailer,USM Group,Medical,3.1 MB,4.5,924,10K+,3+
226,Bone age,Jsoft,Medical,3.0 MB,3.7,110,100K+,3+
227,"Ovia Fertility: Ovulation, Period & Cycle Tracker",Ovia Health,Medical,20 MB,4.3,71T,1M+,3+
228,Prognosis : Your Diagnosis,Medical Joyworks LLC,Medical,18 MB,4.7,20T,1M+,3+
229,Pharmarack,Pharmarack Technologies Pvt Ltd,Medical,15 MB,4.5,504,50K+,3+
230,Health,Copious Healthcare,Medical,20 MB,3.8,36,10K+,3+
231,OBS Calc - Obstetric Pregnancy Calculator,Consvr Inc,Medical,3.2 MB,4.4,479,10K+,3+
232,myNAS,NAS United Healthcare Services LLC,Medical,48 MB,4.0,2T,100K+,3+
233,MyNextcare,Nextcare,Medical,53 MB,3.3,2T,100K+,3+
234,HealthUno Online Consultation,HealthUno Healthcare Pvt Ltd,Medical,27 MB,4.0,12,5K+,3+
235,DIGIShield,Savy Software,Medical,21 MB,4.3,561,10K+,3+
236,Davagenie - Health & Pharmacy,Allarch Healthcare Technologies Pvt Ltd,Medical,26 MB,4.6,54,5K+,3+
237,Ovia Pregnancy Tracker: Baby Due Date Countdown,Ovia Health,Medical,16 MB,4.6,1L,1M+,3+
238,SEHA Visa Screening,Srinivas Valluri,Medical,10 MB,,,1K+,3+
239,Lab Tests - Medical Lab Test & Lab Values,Agentist,Medical,14 MB,4.1,205,100K+,3+
240,"Medicos Pdf :Get Medical Book, Lecture Note & News",Medicos,Medical,30 MB,4.0,3T,100K+,3+
241,Blood Pressure Diary and Info,shaaf tech,Medical,7.2 MB,,,1K+,3+
242,Aruna Scan & Diagnostics,"Online Lab Reports, Diagnostic, Patient Reports",Medical,12 MB,4.8,23,1K+,3+
243,Period and Ovulation Tracker,SMSROBOT LTD,Medical,8.9 MB,4.7,1L,5M+,3+
244,Aarogyasri Trust,Aarogyasri Trust,Medical,4.8 MB,3.5,734,100K+,3+
245,X-ray Interpretation for Medical Use,MasterpieceApps,Medical,3.9 MB,3.3,170,100K+,3+
246,AHA eBook Reader,"American Heart Association, Inc",Medical,39 MB,3.9,1T,100K+,3+
247,ConnectCare,OM LABS,Medical,23 MB,2.9,109,10K+,3+
248,DentiCalc: the dental app,DentiCalc,Medical,7.7 MB,4.5,736,100K+,3+
249,All Skin Diseases and Treatment,ruthie apps,Medical,4.7 MB,3.6,920,100K+,3+
250,Female reproductive system,GeneralKnowledge,Medical,6.2 MB,,,5K+,18+
251,Visual Anatomy Free,Education Mobile,Medical,20 MB,4.0,30T,1M+,3+
252,Safe Delivery,Maternity Foundation (MF),Medical,12 MB,4.1,717,100K+,3+
253,AMAI,Ayurveda Medical Association of India,Medical,4.7 MB,4.3,9,1K+,3+
254,Daman,Daman Insurance,Medical,38 MB,4.6,11T,100K+,3+
255,Blood Oxygen & Temperature App,SVG Apps,Medical,2.9 MB,,,10K+,3+
256,Hearing Test,e-audiologia.pl,Medical,3.4 MB,4.2,11T,1M+,3+
257,MDCalc Medical Calculator,"MD Aware, LLC",Medical,74 MB,4.7,8T,500K+,3+
258,NirogStreet for Ayurveda Doctors,HINIROG HEALTHTECH PVT. LTD.,Medical,44 MB,3.9,1T,50K+,12+
259,Clinical Sense - Improve Your Clinical Skills,Medical Joyworks LLC,Medical,21 MB,4.5,12T,1M+,3+
260,Connect2Clinic,Connect2Clinic,Medical,27 MB,4.4,616,10K+,3+
261,Medical Terminology Dictionary:Search&Vocabulary,Medical Group Soft,Medical,14 MB,4.3,19T,1M+,3+
262,Nar'aakom,Primary Health Care Corporation,Medical,60 MB,3.2,396,100K+,3+
263,Care Turtle,CareTurtle,Medical,1.9 MB,3.8,120,10K+,3+
264,Navia for Doctors: Connected Care Platform,Navia Life Care,Medical,36 MB,4.6,50,5K+,3+
265,Pulse Pharmacy 💊Online Pharmacy Upto 20% discount,Pasumai Pulse Health,Medical,8.5 MB,4.1,563,50K+,3+
266,TN COVID -19  TELE CONSULTATION,TIMESMED HEALTHTECH,Medical,7.1 MB,4.1,79,10K+,12+
267,Acupressure: Self Healing Massage Therapy (TCM),Acupressure Guide,Medical,28 MB,3.9,3T,500K+,3+
268,iRelease Relieve Stress and Increase Energy Now,Tim McCavitt,Medical,42 MB,4.5,166,100K+,3+
269,Maple - 24/7 Online Doctors,Maple Corporation,Medical,70 MB,4.6,3T,100K+,3+
270,surgeryonline - Dr. Animesh Gupta,Truncate Technologies Pvt Ltd,Medical,7.9 MB,3.9,530,100K+,3+
271,Oxford Dictionary of Nursing,MobiSystems,Medical,6.3 MB,4.2,782,100K+,3+
272,Touch Surgery: Surgical Videos,Digital Surgery Limited,Medical,17 MB,4.5,7T,1M+,3+
